1000
2.164389e-05 8.164324e-17 8.164323e-17 8.164323e-17 -4.082162e-17 -4.082162e-17 -4.082161e-17
2.189477e-05 8.748835e-17 8.748834e-17 8.748834e-17 -4.374417e-17 -4.374417e-17 -4.374417e-17
2.214855e-05 9.375193e-17 9.375193e-17 9.375193e-17 -4.687596e-17 -4.687596e-17 -4.687596e-17
2.240528e-05 1.004639e-16 1.004639e-16 1.004639e-16 -5.023197e-17 -5.023197e-17 -5.023197e-17
2.266498e-05 1.076565e-16 1.076565e-16 1.076565e-16 -5.382825e-17 -5.382825e-17 -5.382824e-17
2.292769e-05 1.153640e-16 1.153640e-16 1.153640e-16 -5.768199e-17 -5.768199e-17 -5.768198e-17
2.319345e-05 1.236233e-16 1.236233e-16 1.236233e-16 -6.181163e-17 -6.181163e-17 -6.181163e-17
2.346229e-05 1.324739e-16 1.324739e-16 1.324739e-16 -6.623693e-17 -6.623693e-17 -6.623693e-17
2.373424e-05 1.419581e-16 1.419581e-16 1.419581e-16 -7.097906e-17 -7.097906e-17 -7.097905e-17
2.400935e-05 1.521214e-16 1.521214e-16 1.521214e-16 -7.606068e-17 -7.606068e-17 -7.606068e-17
2.428764e-05 1.630122e-16 1.630122e-16 1.630122e-16 -8.150612e-17 -8.150612e-17 -8.150611e-17
2.456916e-05 1.746828e-16 1.746828e-16 1.746828e-16 -8.734141e-17 -8.734141e-17 -8.734141e-17
2.485395e-05 1.871890e-16 1.871889e-16 1.871889e-16 -9.359448e-17 -9.359448e-17 -9.359447e-17
2.514203e-05 2.005904e-16 2.005904e-16 2.005904e-16 -1.002952e-16 -1.002952e-16 -1.002952e-16
2.543346e-05 2.149514e-16 2.149514e-16 2.149514e-16 -1.074757e-16 -1.074757e-16 -1.074757e-16
2.572826e-05 2.303404e-16 2.303404e-16 2.303404e-16 -1.151702e-16 -1.151702e-16 -1.151702e-16
2.602648e-05 2.468313e-16 2.468313e-16 2.468313e-16 -1.234156e-16 -1.234156e-16 -1.234156e-16
2.632815e-05 2.645027e-16 2.645027e-16 2.645027e-16 -1.322514e-16 -1.322514e-16 -1.322514e-16
2.663333e-05 2.834394e-16 2.834394e-16 2.834394e-16 -1.417197e-16 -1.417197e-16 -1.417197e-16
2.694204e-05 3.037317e-16 3.037317e-16 3.037317e-16 -1.518659e-16 -1.518659e-16 -1.518659e-16
2.725433e-05 3.254769e-16 3.254769e-16 3.254769e-16 -1.627384e-16 -1.627384e-16 -1.627384e-16
2.757023e-05 3.487789e-16 3.487788e-16 3.487788e-16 -1.743894e-16 -1.743894e-16 -1.743894e-16
2.788980e-05 3.737491e-16 3.737491e-16 3.737491e-16 -1.868745e-16 -1.868745e-16 -1.868745e-16
2.821308e-05 4.005070e-16 4.005070e-16 4.005070e-16 -2.002535e-16 -2.002535e-16 -2.002535e-16
2.854010e-05 4.291806e-16 4.291806e-16 4.291806e-16 -2.145903e-16 -2.145903e-16 -2.145903e-16
2.887091e-05 4.599071e-16 4.599071e-16 4.599071e-16 -2.299535e-16 -2.299535e-16 -2.299535e-16
2.920556e-05 4.928333e-16 4.928333e-16 4.928333e-16 -2.464167e-16 -2.464167e-16 -2.464166e-16
2.954408e-05 5.281169e-16 5.281169e-16 5.281169e-16 -2.640584e-16 -2.640584e-16 -2.640584e-16
2.988653e-05 5.659265e-16 5.659265e-16 5.659265e-16 -2.829633e-16 -2.829633e-16 -2.829632e-16
3.023295e-05 6.064430e-16 6.064430e-16 6.064430e-16 -3.032215e-16 -3.032215e-16 -3.032215e-16
